Runs,Mins,BF,4s,6s,SR,Pos,Dismissed,Inns,Opposition,Ground,Start Date,MatchNo,Batter,Batting Style,Playing Role
18.0,36,29.0,1,0,62.06,4,1,1,v Australia,Hamilton,2016-02-08,ODI # 3735,Henry Nicholls,Left hand Bat,Top order Batter
3.0,16,11.0,0,0,27.27,4,1,2,v Australia,MCG,2016-12-09,ODI # 3813,Henry Nicholls,Left hand Bat,Top order Batter
4.0,1,1.0,1,0,400.00,6,0,2,v India,Wankhede,2017-10-22,ODI # 3928,Henry Nicholls,Left hand Bat,Top order Batter
42.0,78,62.0,3,0,67.74,6,1,1,v India,Maharashtra Cricket Association Stadium,2017-10-25,ODI # 3931,Henry Nicholls,Left hand Bat,Top order Batter
37.0,33,24.0,5,1,154.16,6,1,2,v India,Kanpur,2017-10-29,ODI # 3932,Henry Nicholls,Left hand Bat,Top order Batter
17.0,25,21.0,1,0,80.95,6,1,2,v West Indies,Whangarei,2017-12-20,ODI # 3943,Henry Nicholls,Left hand Bat,Top order Batter
83.0,94,62.0,7,2,133.87,6,0,1,v West Indies,Christchurch,2017-12-23,ODI # 3944,Henry Nicholls,Left hand Bat,Top order Batter
18.0,12,9.0,3,0,200.00,6,0,1,v West Indies,Christchurch,2017-12-26,ODI # 3945,Henry Nicholls,Left hand Bat,Top order Batter
50.0,64,43.0,4,0,116.27,6,1,1,v Pakistan,Wellington,2018-01-06,ODI # 3946,Henry Nicholls,Left hand Bat,Top order Batter
0.0,1,1.0,0,0,0.00,6,1,1,v Pakistan,Dunedin,2018-01-13,ODI # 3949,Henry Nicholls,Left hand Bat,Top order Batter
52.0,103,70.0,3,0,74.28,6,0,2,v Pakistan,Hamilton,2018-01-16,ODI # 3953,Henry Nicholls,Left hand Bat,Top order Batter
1.0,4,3.0,0,0,33.33,6,1,1,v Pakistan,Wellington,2018-01-19,ODI # 3957,Henry Nicholls,Left hand Bat,Top order Batter
0.0,3,2.0,0,0,0.00,6,1,2,v England,Hamilton,2018-02-25,ODI # 3980,Henry Nicholls,Left hand Bat,Top order Batter
1.0,5,3.0,0,0,33.33,6,1,1,v England,Mount Maunganui,2018-02-28,ODI # 3981,Henry Nicholls,Left hand Bat,Top order Batter
0.0,5,3.0,0,0,0.00,6,1,2,v England,Wellington,2018-03-03,ODI # 3982,Henry Nicholls,Left hand Bat,Top order Batter
13.0,23,12.0,0,1,108.33,7,0,2,v England,Dunedin,2018-03-07,ODI # 3989,Henry Nicholls,Left hand Bat,Top order Batter
55.0,96,81.0,1,1,67.90,6,1,1,v England,Christchurch,2018-03-10,ODI # 3992,Henry Nicholls,Left hand Bat,Top order Batter
0.0,-,1.0,0,0,0.00,6,1,1,v Pakistan,Abu Dhabi,2018-11-07,ODI # 4066,Henry Nicholls,Left hand Bat,Top order Batter
33.0,-,63.0,1,0,52.38,6,1,1,v Pakistan,Abu Dhabi,2018-11-09,ODI # 4068,Henry Nicholls,Left hand Bat,Top order Batter
15.0,-,20.0,1,0,75.00,3,0,2,v Pakistan,Dubai (DSC),2018-11-11,ODI # 4070,Henry Nicholls,Left hand Bat,Top order Batter
15.0,-,12.0,1,0,125.00,5,1,1,v Sri Lanka,Mount Maunganui,2019-01-03,ODI # 4074,Henry Nicholls,Left hand Bat,Top order Batter
32.0,-,38.0,3,0,84.21,5,1,1,v Sri Lanka,Mount Maunganui,2019-01-05,ODI # 4075,Henry Nicholls,Left hand Bat,Top order Batter
124.0,-,80.0,12,3,155.00,5,0,1,v Sri Lanka,Nelson,2019-01-08,ODI # 4076,Henry Nicholls,Left hand Bat,Top order Batter
12.0,19,17.0,1,0,70.58,6,1,1,v India,Napier,2019-01-23,ODI # 4082,Henry Nicholls,Left hand Bat,Top order Batter
28.0,47,38.0,2,0,73.68,6,1,2,v India,Mount Maunganui,2019-01-26,ODI # 4085,Henry Nicholls,Left hand Bat,Top order Batter
6.0,11,8.0,0,0,75.00,6,1,1,v India,Mount Maunganui,2019-01-28,ODI # 4088,Henry Nicholls,Left hand Bat,Top order Batter
30.0,62,42.0,4,1,71.42,2,0,2,v India,Hamilton,2019-01-31,ODI # 4091,Henry Nicholls,Left hand Bat,Top order Batter
8.0,14,15.0,1,0,53.33,2,1,2,v India,Wellington,2019-02-03,ODI # 4092,Henry Nicholls,Left hand Bat,Top order Batter
53.0,94,80.0,5,0,66.25,2,1,2,v Bangladesh,Napier,2019-02-13,ODI # 4093,Henry Nicholls,Left hand Bat,Top order Batter
14.0,31,23.0,2,0,60.86,2,1,2,v Bangladesh,Christchurch,2019-02-16,ODI # 4094,Henry Nicholls,Left hand Bat,Top order Batter
64.0,102,74.0,7,0,86.48,3,1,1,v Bangladesh,Dunedin,2019-02-20,ODI # 4095,Henry Nicholls,Left hand Bat,Top order Batter
8.0,43,20.0,2,0,40.00,2,1,2,v Australia,Lord's,2019-06-29,ODI # 4178,Henry Nicholls,Left hand Bat,Top order Batter
0.0,6,1.0,0,0,0.00,2,1,2,v England,Riverside Ground,2019-07-03,ODI # 4183,Henry Nicholls,Left hand Bat,Top order Batter
28.0,87,51.0,2,0,54.90,2,1,1,v India,Emirates Old Trafford,2019-07-09,ODI # 4190,Henry Nicholls,Left hand Bat,Top order Batter
55.0,123,77.0,4,0,71.42,2,1,1,v England,Lord's,2019-07-14,ODI # 4192,Henry Nicholls,Left hand Bat,Top order Batter
78.0,128,82.0,11,0,95.12,2,1,2,v India,Hamilton,2020-02-05,ODI # 4235,Henry Nicholls,Left hand Bat,Top order Batter
41.0,77,59.0,5,0,69.49,2,1,1,v India,Auckland,2020-02-08,ODI # 4239,Henry Nicholls,Left hand Bat,Top order Batter
80.0,137,103.0,9,0,77.66,2,1,2,v India,Mount Maunganui,2020-02-11,ODI # 4243,Henry Nicholls,Left hand Bat,Top order Batter
10.0,-,22.0,1,0,45.45,2,1,2,v Australia,SCG,2020-03-13,ODI # 4255,Henry Nicholls,Left hand Bat,Top order Batter
49.0,96,53.0,6,0,92.45,2,0,2,v Bangladesh,Dunedin,2021-03-20,ODI # 4279,Henry Nicholls,Left hand Bat,Top order Batter
13.0,38,18.0,1,0,72.22,2,1,2,v Bangladesh,Christchurch,2021-03-23,ODI # 4280,Henry Nicholls,Left hand Bat,Top order Batter
18.0,37,21.0,2,0,85.71,2,1,1,v Bangladesh,Wellington,2021-03-26,ODI # 4282,Henry Nicholls,Left hand Bat,Top order Batter
57.0,130,79.0,3,1,72.15,2,1,2,v Netherlands,Mount Maunganui,2022-03-29,ODI # 4378,Henry Nicholls,Left hand Bat,Top order Batter
19.0,37,29.0,4,0,65.51,2,1,1,v Netherlands,Hamilton,2022-04-02,ODI # 4381,Henry Nicholls,Left hand Bat,Top order Batter
2.0,21,12.0,0,0,16.66,2,1,1,v Netherlands,Hamilton,2022-04-04,ODI # 4383,Henry Nicholls,Left hand Bat,Top order Batter
7.0,20,10.0,1,0,70.00,5,1,2,v Ireland,Dublin (Malahide),2022-07-10,ODI # 4419,Henry Nicholls,Left hand Bat,Top order Batter
17.0,27,27.0,1,0,62.96,5,1,2,v Ireland,Dublin (Malahide),2022-07-12,ODI # 4423,Henry Nicholls,Left hand Bat,Top order Batter
79.0,84,54.0,7,3,146.29,5,1,1,v Ireland,Dublin (Malahide),2022-07-15,ODI # 4429,Henry Nicholls,Left hand Bat,Top order Batter
18.0,50,31.0,3,0,58.06,3,1,2,v India,Rajiv Gandhi International Cricket Stadium,2023-01-18,ODI # 4507,Henry Nicholls,Left hand Bat,Top order Batter
2.0,25,20.0,0,0,10.00,3,1,1,v India,Raipur,2023-01-21,ODI # 4509,Henry Nicholls,Left hand Bat,Top order Batter
42.0,62,40.0,3,2,105.00,3,1,2,v India,Indore,2023-01-24,ODI # 4511,Henry Nicholls,Left hand Bat,Top order Batter
44.0,84,52.0,5,0,84.61,6,0,2,v Sri Lanka,Hamilton,2023-03-31,ODI # 4557,Henry Nicholls,Left hand Bat,Top order Batter
20.0,36,21.0,1,0,95.23,6,0,1,v Pakistan,Rawalpindi,2023-04-27,ODI # 4569,Henry Nicholls,Left hand Bat,Top order Batter
6.0,7,5.0,0,0,120.00,7,0,1,v Pakistan,Rawalpindi,2023-04-29,ODI # 4571,Henry Nicholls,Left hand Bat,Top order Batter
1.0,8,5.0,0,0,20.00,6,1,2,v Pakistan,Karachi,2023-05-03,ODI # 4573,Henry Nicholls,Left hand Bat,Top order Batter
23.0,45,30.0,2,0,76.66,3,1,1,v Pakistan,Karachi,2023-05-07,ODI # 4575,Henry Nicholls,Left hand Bat,Top order Batter
38.0,55,53.0,3,1,71.69,6,1,2,v Ireland,Dublin (Malahide),2022-07-10,ODI # 4419,Glenn Phillips,Right hand Bat,Wicketkeeper Batter
16.0,12,16.0,2,1,100.00,6,1,2,v Ireland,Dublin (Malahide),2022-07-12,ODI # 4423,Glenn Phillips,Right hand Bat,Wicketkeeper Batter
47.0,48,30.0,5,2,156.66,6,1,1,v Ireland,Dublin (Malahide),2022-07-15,ODI # 4429,Glenn Phillips,Right hand Bat,Wicketkeeper Batter
9.0,17,11.0,1,0,81.81,7,1,1,v West Indies,Bridgetown,2022-08-19,ODI # 4453,Glenn Phillips,Right hand Bat,Wicketkeeper Batter
47.0,102,53.0,2,2,88.67,6,1,2,v Australia,Cairns,2022-09-11,ODI # 4464,Glenn Phillips,Right hand Bat,Wicketkeeper Batter
37.0,78,53.0,1,1,69.81,6,1,1,v Pakistan,Karachi,2023-01-09,ODI # 4500,Glenn Phillips,Right hand Bat,Wicketkeeper Batter
3.0,21,8.0,0,0,37.50,6,1,1,v Pakistan,Karachi,2023-01-11,ODI # 4502,Glenn Phillips,Right hand Bat,Wicketkeeper Batter
63.0,63,42.0,4,4,150.00,7,0,2,v Pakistan,Karachi,2023-01-13,ODI # 4504,Glenn Phillips,Right hand Bat,Wicketkeeper Batter
11.0,27,20.0,0,1,55.00,6,1,2,v India,Rajiv Gandhi International Cricket Stadium,2023-01-18,ODI # 4507,Glenn Phillips,Right hand Bat,Wicketkeeper Batter
36.0,95,52.0,5,0,69.23,6,1,1,v India,Raipur,2023-01-21,ODI # 4509,Glenn Phillips,Right hand Bat,Wicketkeeper Batter
5.0,12,7.0,0,0,71.42,6,1,2,v India,Indore,2023-01-24,ODI # 4511,Glenn Phillips,Right hand Bat,Wicketkeeper Batter
39.0,59,42.0,3,2,92.85,6,1,1,v Sri Lanka,Auckland,2023-03-25,ODI # 4548,Glenn Phillips,Right hand Bat,Wicketkeeper Batter
15.0,24,23.0,2,0,65.21,6,1,2,v England,Edgbaston,2015-06-09,ODI # 3654,Mitchell Santner,Left hand Bat,Bowling Allrounder
15.0,23,11.0,2,0,136.36,7,0,1,v England,Kennington Oval,2015-06-12,ODI # 3655,Mitchell Santner,Left hand Bat,Bowling Allrounder
21.0,21,16.0,3,0,131.25,6,1,2,v England,The Rose Bowl,2015-06-14,ODI # 3656,Mitchell Santner,Left hand Bat,Bowling Allrounder
44.0,20,19.0,3,4,231.57,7,1,1,v England,Trent Bridge,2015-06-17,ODI # 3657,Mitchell Santner,Left hand Bat,Bowling Allrounder
2.0,10,6.0,0,0,33.33,5,1,1,v England,Riverside Ground,2015-06-20,ODI # 3659,Mitchell Santner,Left hand Bat,Bowling Allrounder
38.0,63,46.0,2,1,82.60,6,1,1,v Sri Lanka,Nelson,2015-12-31,ODI # 3717,Mitchell Santner,Left hand Bat,Bowling Allrounder
21.0,15,11.0,0,2,190.90,7,0,1,v Sri Lanka,Mount Maunganui,2016-01-05,ODI # 3721,Mitchell Santner,Left hand Bat,Bowling Allrounder
48.0,62,63.0,5,0,76.19,8,1,1,v Pakistan,Wellington,2016-01-25,ODI # 3728,Mitchell Santner,Left hand Bat,Bowling Allrounder
10.0,11,7.0,2,0,142.85,8,0,2,v Pakistan,Auckland,2016-01-31,ODI # 3730,Mitchell Santner,Left hand Bat,Bowling Allrounder
35.0,54,39.0,1,2,89.74,8,0,1,v Australia,Auckland,2016-02-03,ODI # 3731,Mitchell Santner,Left hand Bat,Bowling Allrounder
45.0,61,39.0,3,1,115.38,8,0,1,v Australia,Wellington,2016-02-06,ODI # 3733,Mitchell Santner,Left hand Bat,Bowling Allrounder
0.0,2,1.0,0,0,0.00,8,1,1,v India,Himachal Pradesh Cricket Association Stadium,2016-10-16,ODI # 3796,Mitchell Santner,Left hand Bat,Bowling Allrounder
9.0,36,16.0,0,0,56.25,7,0,1,v India,Arun Jaitley Stadium,2016-10-20,ODI # 3797,Mitchell Santner,Left hand Bat,Bowling Allrounder
7.0,13,13.0,0,0,53.84,8,1,1,v India,Mohali,2016-10-23,ODI # 3798,Mitchell Santner,Left hand Bat,Bowling Allrounder
17.0,22,13.0,1,0,130.76,8,0,1,v India,Ranchi,2016-10-26,ODI # 3799,Mitchell Santner,Left hand Bat,Bowling Allrounder
4.0,18,10.0,0,0,40.00,8,1,2,v India,Visakhapatnam,2016-10-29,ODI # 3800,Mitchell Santner,Left hand Bat,Bowling Allrounder
0.0,8,7.0,0,0,0.00,7,1,2,v Australia,SCG,2016-12-04,ODI # 3811,Mitchell Santner,Left hand Bat,Bowling Allrounder
2.0,12,5.0,0,0,40.00,7,1,2,v Australia,Manuka Oval,2016-12-06,ODI # 3812,Mitchell Santner,Left hand Bat,Bowling Allrounder
15.0,25,21.0,3,0,71.42,8,1,2,v Australia,MCG,2016-12-09,ODI # 3813,Mitchell Santner,Left hand Bat,Bowling Allrounder
8.0,13,7.0,0,0,114.28,8,0,1,v Bangladesh,Christchurch,2016-12-26,ODI # 3814,Mitchell Santner,Left hand Bat,Bowling Allrounder
9.0,-,17.0,0,0,52.94,8,1,1,v Bangladesh,Nelson,2016-12-29,ODI # 3815,Mitchell Santner,Left hand Bat,Bowling Allrounder
7.0,34,19.0,0,0,36.84,8,1,1,v Australia,Auckland,2017-01-30,ODI # 3829,Mitchell Santner,Left hand Bat,Bowling Allrounder
38.0,48,34.0,3,2,111.76,8,0,1,v Australia,Hamilton,2017-02-05,ODI # 3832,Mitchell Santner,Left hand Bat,Bowling Allrounder
17.0,27,27.0,2,0,62.96,7,1,1,v South Africa,Hamilton,2017-02-19,ODI # 3836,Mitchell Santner,Left hand Bat,Bowling Allrounder
1.0,11,8.0,0,0,12.50,7,1,2,v South Africa,Wellington,2017-02-25,ODI # 3841,Mitchell Santner,Left hand Bat,Bowling Allrounder
24.0,63,50.0,3,0,48.00,7,1,1,v South Africa,Auckland,2017-03-04,ODI # 3846,Mitchell Santner,Left hand Bat,Bowling Allrounder
1.0,-,1.0,0,0,100.00,9,0,1,v Ireland,Dublin (Malahide),2017-05-14,ODI # 3867,Mitchell Santner,Left hand Bat,Bowling Allrounder
5.0,-,3.0,1,0,166.66,8,0,2,v Bangladesh,Dublin,2017-05-17,ODI # 3868,Mitchell Santner,Left hand Bat,Bowling Allrounder
20.0,-,9.0,2,1,222.22,6,0,1,v Ireland,Dublin (Malahide),2017-05-21,ODI # 3870,Mitchell Santner,Left hand Bat,Bowling Allrounder
0.0,-,6.0,0,0,0.00,7,1,1,v Bangladesh,Dublin,2017-05-24,ODI # 3871,Mitchell Santner,Left hand Bat,Bowling Allrounder
8.0,11,7.0,1,0,114.28,8,1,1,v Australia,Edgbaston,2017-06-02,ODI # 3876,Mitchell Santner,Left hand Bat,Bowling Allrounder
3.0,14,9.0,0,0,33.33,8,1,2,v England,Sophia Gardens,2017-06-06,ODI # 3880,Mitchell Santner,Left hand Bat,Bowling Allrounder
14.0,34,18.0,0,0,77.77,8,0,1,v Bangladesh,Sophia Gardens,2017-06-09,ODI # 3883,Mitchell Santner,Left hand Bat,Bowling Allrounder
29.0,46,38.0,2,1,76.31,8,1,1,v India,Maharashtra Cricket Association Stadium,2017-10-25,ODI # 3931,Mitchell Santner,Left hand Bat,Bowling Allrounder
9.0,12,5.0,0,1,180.00,8,1,2,v India,Kanpur,2017-10-29,ODI # 3932,Mitchell Santner,Left hand Bat,Bowling Allrounder
7.0,12,5.0,1,0,140.00,7,1,1,v Pakistan,Wellington,2018-01-06,ODI # 3946,Mitchell Santner,Left hand Bat,Bowling Allrounder
6.0,12,12.0,0,0,50.00,7,1,1,v Pakistan,Dunedin,2018-01-13,ODI # 3949,Mitchell Santner,Left hand Bat,Bowling Allrounder
1.0,2,1.0,0,0,100.00,8,1,1,v Pakistan,Wellington,2018-01-19,ODI # 3957,Mitchell Santner,Left hand Bat,Bowling Allrounder
45.0,43,27.0,2,4,166.66,8,0,2,v England,Hamilton,2018-02-25,ODI # 3980,Mitchell Santner,Left hand Bat,Bowling Allrounder
63.0,87,52.0,6,1,121.15,8,0,1,v England,Mount Maunganui,2018-02-28,ODI # 3981,Mitchell Santner,Left hand Bat,Bowling Allrounder
41.0,84,54.0,3,0,75.92,8,1,2,v England,Wellington,2018-03-03,ODI # 3982,Mitchell Santner,Left hand Bat,Bowling Allrounder
67.0,90,71.0,4,2,94.36,8,1,1,v England,Christchurch,2018-03-10,ODI # 3992,Mitchell Santner,Left hand Bat,Bowling Allrounder
14.0,24,21.0,1,1,66.66,7,1,1,v India,Napier,2019-01-23,ODI # 4082,Mitchell Santner,Left hand Bat,Bowling Allrounder
3.0,10,9.0,0,0,33.33,7,1,1,v India,Mount Maunganui,2019-01-28,ODI # 4088,Mitchell Santner,Left hand Bat,Bowling Allrounder
22.0,62,37.0,0,0,59.45,8,1,2,v India,Wellington,2019-02-03,ODI # 4092,Mitchell Santner,Left hand Bat,Bowling Allrounder
16.0,15,9.0,0,1,177.77,8,0,1,v Bangladesh,Dunedin,2019-02-20,ODI # 4095,Mitchell Santner,Left hand Bat,Bowling Allrounder
17.0,26,12.0,2,0,141.66,8,0,2,v Bangladesh,Kennington Oval,2019-06-05,ODI # 4151,Mitchell Santner,Left hand Bat,Bowling Allrounder
2.0,14,3.0,0,0,66.66,8,0,2,v South Africa,Edgbaston,2019-06-19,ODI # 4165,Mitchell Santner,Left hand Bat,Bowling Allrounder
10.0,8,5.0,0,1,200.00,8,1,1,v West Indies,Emirates Old Trafford,2019-06-22,ODI # 4170,Mitchell Santner,Left hand Bat,Bowling Allrounder
5.0,12,5.0,0,0,100.00,8,0,1,v Pakistan,Edgbaston,2019-06-26,ODI # 4174,Mitchell Santner,Left hand Bat,Bowling Allrounder
12.0,42,29.0,0,1,41.37,8,1,2,v Australia,Lord's,2019-06-29,ODI # 4178,Mitchell Santner,Left hand Bat,Bowling Allrounder
12.0,58,30.0,1,0,40.00,8,1,2,v England,Riverside Ground,2019-07-03,ODI # 4183,Mitchell Santner,Left hand Bat,Bowling Allrounder
9.0,13,6.0,1,0,150.00,8,0,1,v India,Emirates Old Trafford,2019-07-09,ODI # 4190,Mitchell Santner,Left hand Bat,Bowling Allrounder
5.0,19,9.0,0,0,55.55,8,0,1,v England,Lord's,2019-07-14,ODI # 4192,Mitchell Santner,Left hand Bat,Bowling Allrounder
12.0,9,9.0,1,1,133.33,8,0,2,v India,Hamilton,2020-02-05,ODI # 4235,Mitchell Santner,Left hand Bat,Bowling Allrounder
14.0,-,16.0,1,0,87.50,8,1,2,v Australia,SCG,2020-03-13,ODI # 4255,Mitchell Santner,Left hand Bat,Bowling Allrounder
3.0,8,1.0,0,0,300.00,8,0,1,v Bangladesh,Wellington,2021-03-26,ODI # 4282,Mitchell Santner,Left hand Bat,Bowling Allrounder
6.0,17,11.0,1,0,54.54,8,1,2,v Ireland,Dublin (Malahide),2022-07-12,ODI # 4423,Mitchell Santner,Left hand Bat,Bowling Allrounder
14.0,11,10.0,2,0,140.00,8,0,1,v Ireland,Dublin (Malahide),2022-07-15,ODI # 4429,Mitchell Santner,Left hand Bat,Bowling Allrounder
25.0,-,38.0,3,0,65.78,8,1,1,v West Indies,Bridgetown,2022-08-17,ODI # 4450,Mitchell Santner,Left hand Bat,Bowling Allrounder
26.0,41,27.0,1,1,96.29,9,0,1,v West Indies,Bridgetown,2022-08-19,ODI # 4453,Mitchell Santner,Left hand Bat,Bowling Allrounder
13.0,26,13.0,1,0,100.00,8,1,1,v Australia,Cairns,2022-09-06,ODI # 4461,Mitchell Santner,Left hand Bat,Bowling Allrounder
16.0,44,29.0,2,0,55.17,8,0,2,v Australia,Cairns,2022-09-08,ODI # 4462,Mitchell Santner,Left hand Bat,Bowling Allrounder
30.0,49,33.0,2,1,90.90,8,1,2,v Australia,Cairns,2022-09-11,ODI # 4464,Mitchell Santner,Left hand Bat,Bowling Allrounder
21.0,28,18.0,3,0,116.66,8,1,1,v Pakistan,Karachi,2023-01-09,ODI # 4500,Mitchell Santner,Left hand Bat,Bowling Allrounder
37.0,62,40.0,1,1,92.50,8,1,1,v Pakistan,Karachi,2023-01-11,ODI # 4502,Mitchell Santner,Left hand Bat,Bowling Allrounder
15.0,35,17.0,1,0,88.23,8,1,2,v Pakistan,Karachi,2023-01-13,ODI # 4504,Mitchell Santner,Left hand Bat,Bowling Allrounder
57.0,79,45.0,7,1,126.66,8,1,2,v India,Rajiv Gandhi International Cricket Stadium,2023-01-18,ODI # 4507,Mitchell Santner,Left hand Bat,Bowling Allrounder
27.0,47,39.0,3,0,69.23,8,1,1,v India,Raipur,2023-01-21,ODI # 4509,Mitchell Santner,Left hand Bat,Bowling Allrounder
34.0,47,29.0,3,2,117.24,8,1,2,v India,Indore,2023-01-24,ODI # 4511,Mitchell Santner,Left hand Bat,Bowling Allrounder
0.0,1,0.0,0,0,-,11,1,2,v South Africa,Centurion,2015-08-19,ODI # 3676,Ish Sodhi,Right hand Bat,Bowler
5.0,19,15.0,0,0,33.33,11,1,2,v South Africa,Durban,2015-08-26,ODI # 3678,Ish Sodhi,Right hand Bat,Bowler
0.0,1,1.0,0,0,0.00,11,1,1,v Australia,Hamilton,2016-02-08,ODI # 3735,Ish Sodhi,Right hand Bat,Bowler
